Node	X	Y	Z
18033	0.05521	0.019302	0.022805
18034	0.057101	0.019798	0.023049
18035	0.059	0.020296	0.023289
18036	0.059	0.016325	0.021234
18037	0.05711	0.016819	0.021508
18038	0.055212	0.017316	0.021778
18039	0.053321	0.017811	0.022042
18040	0.059	0.01531	0.020656
18041	0.056633	0.015931	0.021013
18042	0.054252	0.016556	0.021363
18043	0.051883	0.017178	0.021704
18044	0.0495	0.017803	0.022038
18045	0.047117	0.017178	0.021704
18046	0.044748	0.016556	0.021363
18047	0.042367	0.015931	0.021013
18048	0.04	0.01531	0.020656
18049	0.059	0.021296	0.023757
18050	0.056622	0.020672	0.023467
18051	0.054255	0.020051	0.023172
18052	0.051879	0.019427	0.022867
18053	0.049514	0.018807	0.022557
18054	0.047142	0.019427	0.022867
18055	0.044759	0.020051	0.023172
18056	0.042385	0.020672	0.023467
18057	0.04	0.021296	0.023757
18058	0.04	0.020296	0.023289
18059	0.041903	0.019797	0.023049
18060	0.043799	0.019299	0.022804
18061	0.045701	0.0188	0.022553
18062	0.047595	0.018303	0.022299
18063	0.045691	0.017804	0.022038
18064	0.043796	0.017306	0.021773
18065	0.041894	0.016807	0.021502
18066	0.04	0.01631	0.021226
18067	0.059	0.020296	0.024396
18068	0.059	0.021296	0.024855
18069	0.059	0.016325	0.022378
18070	0.059	0.01531	0.02181
18071	0.04	0.021296	0.024855
18072	0.04	0.020296	0.024396
18073	0.04	0.01531	0.02181
18074	0.04	0.01631	0.02237
18075	0.045691	0.017804	0.023166
18076	0.043796	0.017306	0.022906
18077	0.041894	0.016807	0.02264
18078	0.047595	0.018303	0.023423
18079	0.041903	0.019797	0.024159
18080	0.043799	0.019299	0.023919
18081	0.045701	0.0188	0.023673
18082	0.047142	0.019427	0.023981
18083	0.044759	0.020051	0.02428
18084	0.042385	0.020672	0.02457
18085	0.049514	0.018807	0.023676
18086	0.056622	0.020672	0.02457
18087	0.054255	0.020051	0.02428
18088	0.051879	0.019427	0.023981
18089	0.047117	0.017178	0.022838
18090	0.044748	0.016556	0.022504
18091	0.042367	0.015931	0.02216
18092	0.0495	0.017803	0.023166
18093	0.056633	0.015931	0.02216
18094	0.054252	0.016556	0.022504
18095	0.051883	0.017178	0.022838
18096	0.05711	0.016819	0.022646
18097	0.055212	0.017316	0.022911
18098	0.053321	0.017811	0.02317
18099	0.051422	0.018308	0.023425
18100	0.053312	0.018804	0.023674
18101	0.05521	0.019302	0.02392
18102	0.057101	0.019798	0.02416
18103	0.011422	0.11831	0.022301
18104	0.013312	0.1188	0.022555
18105	0.01521	0.1193	0.022805
18106	0.017101	0.1198	0.023049
18107	0.019	0.1203	0.023289
18108	0.019	0.11632	0.021234
18109	0.01711	0.11682	0.021508
18110	0.015212	0.11732	0.021778
18111	0.013321	0.11781	0.022042
18112	0.019	0.11531	0.020656
18113	0.016633	0.11593	0.021013
18114	0.014252	0.11656	0.021363
18115	0.011883	0.11718	0.021704
18116	0.0095	0.1178	0.022038
18117	0.0071173	0.11718	0.021704
18118	0.0047478	0.11656	0.021363
18119	0.0023669	0.11593	0.021013
18120	0.0	0.11531	0.020656
18121	0.019	0.1213	0.023757
18122	0.016622	0.12067	0.023467
18123	0.014255	0.12005	0.023172
18124	0.011879	0.11943	0.022867
18125	0.0095141	0.11881	0.022557
18126	0.0071424	0.11943	0.022867
18127	0.0047588	0.12005	0.023172
18128	0.002385	0.12067	0.023467
18129	0.0	0.1213	0.023757
18130	0.0	0.1203	0.023289
18131	0.001903	0.1198	0.023049
18132	0.0037987	0.1193	0.022804
18133	0.0057007	0.1188	0.022553
18134	0.0075949	0.1183	0.022299
18135	0.0056914	0.1178	0.022038
18136	0.0037961	0.11731	0.021773
18137	0.0018938	0.11681	0.021502
18138	-7.8139e-18	0.11631	0.021226
18139	0.019	0.1203	0.024396
18140	0.019	0.1213	0.024855
18141	0.019	0.11632	0.022378
18142	0.019	0.11531	0.02181
18143	0.0	0.1213	0.024855
18144	0.0	0.1203	0.024396
18145	0.0	0.11531	0.02181
18146	-7.8139e-18	0.11631	0.02237
18147	0.0056914	0.1178	0.023166
18148	0.0037961	0.11731	0.022906
18149	0.0018938	0.11681	0.02264
18150	0.0075949	0.1183	0.023423
18151	0.001903	0.1198	0.024159
18152	0.0037986	0.1193	0.023919
18153	0.0057006	0.1188	0.023673
18154	0.0071423	0.11943	0.023981
18155	0.0047588	0.12005	0.02428
18156	0.0023849	0.12067	0.02457
18157	0.0095141	0.11881	0.023676
18158	0.016622	0.12067	0.02457
18159	0.014255	0.12005	0.02428
18160	0.011879	0.11943	0.023981
18161	0.0071173	0.11718	0.022838
18162	0.0047479	0.11656	0.022504
18163	0.002367	0.11593	0.02216
18164	0.0095	0.1178	0.023166
18165	0.016633	0.11593	0.02216
18166	0.014252	0.11656	0.022504
18167	0.011883	0.11718	0.022838
18168	0.01711	0.11682	0.022646
18169	0.015212	0.11732	0.022911
18170	0.013321	0.11781	0.02317
18171	0.011422	0.11831	0.023425
18172	0.013312	0.1188	0.023674
18173	0.01521	0.1193	0.02392
18174	0.017101	0.1198	0.02416
18175	0.031422	0.11831	0.022301
18176	0.033312	0.1188	0.022555
18177	0.03521	0.1193	0.022805
18178	0.037101	0.1198	0.023049
18179	0.039	0.1203	0.023289
18180	0.039	0.11632	0.021234
18181	0.03711	0.11682	0.021508
18182	0.035212	0.11732	0.021778
18183	0.033321	0.11781	0.022042
18184	0.039	0.11531	0.020656
18185	0.036633	0.11593	0.021013
18186	0.034252	0.11656	0.021363
18187	0.031883	0.11718	0.021704
18188	0.0295	0.1178	0.022038
18189	0.027117	0.11718	0.021704
18190	0.024748	0.11656	0.021363
18191	0.022367	0.11593	0.021013
18192	0.02	0.11531	0.020656
18193	0.039	0.1213	0.023757
18194	0.036622	0.12067	0.023467
18195	0.034255	0.12005	0.023172
18196	0.031879	0.11943	0.022867
18197	0.029514	0.11881	0.022557
18198	0.027142	0.11943	0.022867
18199	0.024759	0.12005	0.023172
18200	0.022385	0.12067	0.023467
18201	0.02	0.1213	0.023757
18202	0.02	0.1203	0.023289
18203	0.021903	0.1198	0.023049
18204	0.023799	0.1193	0.022804
18205	0.025701	0.1188	0.022553
18206	0.027595	0.1183	0.022299
18207	0.025691	0.1178	0.022038
18208	0.023796	0.11731	0.021773
18209	0.021894	0.11681	0.021502
18210	0.02	0.11631	0.021226
18211	0.039	0.1203	0.024396
18212	0.039	0.1213	0.024855
18213	0.039	0.11632	0.022378
18214	0.039	0.11531	0.02181
18215	0.02	0.1213	0.024855
18216	0.02	0.1203	0.024396
18217	0.02	0.11531	0.02181
18218	0.02	0.11631	0.02237
18219	0.025691	0.1178	0.023166
18220	0.023796	0.11731	0.022906
18221	0.021894	0.11681	0.02264
18222	0.027595	0.1183	0.023423
18223	0.021903	0.1198	0.024159
18224	0.023799	0.1193	0.023919
18225	0.025701	0.1188	0.023673
18226	0.027142	0.11943	0.023981
18227	0.024759	0.12005	0.02428
18228	0.022385	0.12067	0.02457
18229	0.029514	0.11881	0.023676
18230	0.036622	0.12067	0.02457
18231	0.034255	0.12005	0.02428
18232	0.031879	0.11943	0.023981
18233	0.027117	0.11718	0.022838
18234	0.024748	0.11656	0.022504
18235	0.022367	0.11593	0.02216
18236	0.0295	0.1178	0.023166
18237	0.036633	0.11593	0.02216
18238	0.034252	0.11656	0.022504
18239	0.031883	0.11718	0.022838
18240	0.03711	0.11682	0.022646
18241	0.035212	0.11732	0.022911
18242	0.033321	0.11781	0.02317
18243	0.031422	0.11831	0.023425
18244	0.033312	0.1188	0.023674
18245	0.03521	0.1193	0.02392
18246	0.037101	0.1198	0.02416
18247	0.051422	0.11831	0.022301
18248	0.053312	0.1188	0.022555
18249	0.05521	0.1193	0.022805
18250	0.057101	0.1198	0.023049
18251	0.059	0.1203	0.023289
18252	0.059	0.11632	0.021234
18253	0.05711	0.11682	0.021508
18254	0.055212	0.11732	0.021778
18255	0.053321	0.11781	0.022042
18256	0.059	0.11531	0.020656
18257	0.056633	0.11593	0.021013
18258	0.054252	0.11656	0.021363
18259	0.051883	0.11718	0.021704
18260	0.0495	0.1178	0.022038
18261	0.047117	0.11718	0.021704
18262	0.044748	0.11656	0.021363
18263	0.042367	0.11593	0.021013
18264	0.04	0.11531	0.020656
18265	0.059	0.1213	0.023757
18266	0.056622	0.12067	0.023467
18267	0.054255	0.12005	0.023172
18268	0.051879	0.11943	0.022867
18269	0.049514	0.11881	0.022557
18270	0.047142	0.11943	0.022867
18271	0.044759	0.12005	0.023172
18272	0.042385	0.12067	0.023467
18273	0.04	0.1213	0.023757
18274	0.04	0.1203	0.023289
18275	0.041903	0.1198	0.023049
18276	0.043799	0.1193	0.022804
18277	0.045701	0.1188	0.022553
18278	0.047595	0.1183	0.022299
18279	0.045691	0.1178	0.022038
18280	0.043796	0.11731	0.021773
18281	0.041894	0.11681	0.021502
18282	0.04	0.11631	0.021226
18283	0.059	0.1203	0.024396
18284	0.059	0.1213	0.024855
18285	0.059	0.11632	0.022378
18286	0.059	0.11531	0.02181
18287	0.04	0.1213	0.024855
18288	0.04	0.1203	0.024396
18289	0.04	0.11531	0.02181
18290	0.04	0.11631	0.02237
18291	0.045691	0.1178	0.023166
18292	0.043796	0.11731	0.022906
18293	0.041894	0.11681	0.02264
18294	0.047595	0.1183	0.023423
18295	0.041903	0.1198	0.024159
18296	0.043799	0.1193	0.023919
18297	0.045701	0.1188	0.023673
18298	0.047142	0.11943	0.023981
18299	0.044759	0.12005	0.02428
18300	0.042385	0.12067	0.02457
18301	0.049514	0.11881	0.023676
18302	0.056622	0.12067	0.02457
18303	0.054255	0.12005	0.02428
18304	0.051879	0.11943	0.023981
18305	0.047117	0.11718	0.022838
18306	0.044748	0.11656	0.022504
18307	0.042367	0.11593	0.02216
18308	0.0495	0.1178	0.023166
18309	0.056633	0.11593	0.02216
18310	0.054252	0.11656	0.022504
18311	0.051883	0.11718	0.022838
18312	0.05711	0.11682	0.022646
18313	0.055212	0.11732	0.022911
18314	0.053321	0.11781	0.02317
18315	0.051422	0.11831	0.023425
18316	0.053312	0.1188	0.023674
18317	0.05521	0.1193	0.02392
18318	0.057101	0.1198	0.02416
18319	0.019	0.21531	0.020656
18320	0.016633	0.21593	0.021013
18321	0.014252	0.21656	0.021363
18322	0.011883	0.21718	0.021704
18323	0.0095	0.2178	0.022038
18324	0.0071173	0.21718	0.021704
18325	0.0047478	0.21656	0.021363
18326	0.0023669	0.21593	0.021013
18327	0.0	0.21531	0.020656
18328	0.0	0.2203	0.023289
18329	0.001903	0.2198	0.023049
18330	0.0037987	0.2193	0.022804
18331	0.0057007	0.2188	0.022553
18332	0.0075949	0.2183	0.022299
18333	0.0056914	0.2178	0.022038
18334	0.0037961	0.21731	0.021773
18335	0.0018938	0.21681	0.021502
18336	-7.8139e-18	0.21631	0.021226
18337	0.019	0.2213	0.023757
18338	0.016622	0.22067	0.023467
18339	0.014255	0.22005	0.023172
18340	0.011879	0.21943	0.022867
18341	0.0095141	0.21881	0.022557
18342	0.0071424	0.21943	0.022867
18343	0.0047588	0.22005	0.023172
18344	0.002385	0.22067	0.023467
18345	0.0	0.2213	0.023757
18346	0.011422	0.21831	0.022301
18347	0.013312	0.2188	0.022555
18348	0.01521	0.2193	0.022805
18349	0.017101	0.2198	0.023049
18350	0.019	0.2203	0.023289
18351	0.019	0.21632	0.021234
18352	0.01711	0.21682	0.021508
18353	0.015212	0.21732	0.021778
18354	0.013321	0.21781	0.022042
18355	0.0	0.2203	0.024396
18356	0.0	0.2213	0.024855
18357	0.019	0.21531	0.02181
18358	0.019	0.21632	0.022378
18359	0.019	0.2213	0.024855
18360	0.019	0.2203	0.024396
18361	0.0	0.21531	0.02181
18362	-7.8139e-18	0.21631	0.02237
18363	0.01711	0.21682	0.022646
18364	0.015212	0.21732	0.022911
18365	0.013321	0.21781	0.02317
18366	0.011422	0.21831	0.023425
18367	0.013312	0.2188	0.023674
18368	0.01521	0.2193	0.02392
18369	0.017101	0.2198	0.02416
18370	0.0071423	0.21943	0.023981
18371	0.0047588	0.22005	0.02428
18372	0.0023849	0.22067	0.02457
18373	0.0095141	0.21881	0.023676
18374	0.016622	0.22067	0.02457
18375	0.014255	0.22005	0.02428
18376	0.011879	0.21943	0.023981
18377	0.0056914	0.2178	0.023166
18378	0.0037961	0.21731	0.022906
18379	0.0018938	0.21681	0.02264
18380	0.0075949	0.2183	0.023423
18381	0.001903	0.2198	0.024159
18382	0.0037986	0.2193	0.023919
18383	0.0057006	0.2188	0.023673
18384	0.0071173	0.21718	0.022838
18385	0.0047479	0.21656	0.022504
18386	0.002367	0.21593	0.02216
18387	0.0095	0.2178	0.023166
18388	0.016633	0.21593	0.02216
18389	0.014252	0.21656	0.022504
18390	0.011883	0.21718	0.022838
18391	0.031422	0.21831	0.022301
18392	0.033312	0.2188	0.022555
18393	0.03521	0.2193	0.022805
18394	0.037101	0.2198	0.023049
18395	0.039	0.2203	0.023289
18396	0.039	0.21632	0.021234
18397	0.03711	0.21682	0.021508
18398	0.035212	0.21732	0.021778
18399	0.033321	0.21781	0.022042
18400	0.039	0.21531	0.020656
18401	0.036633	0.21593	0.021013
18402	0.034252	0.21656	0.021363
18403	0.031883	0.21718	0.021704
18404	0.0295	0.2178	0.022038
18405	0.027117	0.21718	0.021704
18406	0.024748	0.21656	0.021363
18407	0.022367	0.21593	0.021013
18408	0.02	0.21531	0.020656
18409	0.039	0.2213	0.023757
18410	0.036622	0.22067	0.023467
18411	0.034255	0.22005	0.023172
18412	0.031879	0.21943	0.022867
18413	0.029514	0.21881	0.022557
18414	0.027142	0.21943	0.022867
18415	0.024759	0.22005	0.023172
18416	0.022385	0.22067	0.023467
18417	0.02	0.2213	0.023757
18418	0.02	0.2203	0.023289
18419	0.021903	0.2198	0.023049
18420	0.023799	0.2193	0.022804
18421	0.025701	0.2188	0.022553
18422	0.027595	0.2183	0.022299
18423	0.025691	0.2178	0.022038
18424	0.023796	0.21731	0.021773
18425	0.021894	0.21681	0.021502
18426	0.02	0.21631	0.021226
18427	0.039	0.2203	0.024396
18428	0.039	0.2213	0.024855
18429	0.039	0.21632	0.022378
18430	0.039	0.21531	0.02181
18431	0.02	0.2213	0.024855
18432	0.02	0.2203	0.024396
18433	0.02	0.21531	0.02181
18434	0.02	0.21631	0.02237
18435	0.025691	0.2178	0.023166
18436	0.023796	0.21731	0.022906
18437	0.021894	0.21681	0.02264
18438	0.027595	0.2183	0.023423
18439	0.021903	0.2198	0.024159
18440	0.023799	0.2193	0.023919
18441	0.025701	0.2188	0.023673
18442	0.027142	0.21943	0.023981
18443	0.024759	0.22005	0.02428
18444	0.022385	0.22067	0.02457
18445	0.029514	0.21881	0.023676
18446	0.036622	0.22067	0.02457
18447	0.034255	0.22005	0.02428
18448	0.031879	0.21943	0.023981
18449	0.027117	0.21718	0.022838
18450	0.024748	0.21656	0.022504
18451	0.022367	0.21593	0.02216
18452	0.0295	0.2178	0.023166
18453	0.036633	0.21593	0.02216
18454	0.034252	0.21656	0.022504
18455	0.031883	0.21718	0.022838
18456	0.03711	0.21682	0.022646
18457	0.035212	0.21732	0.022911
18458	0.033321	0.21781	0.02317
18459	0.031422	0.21831	0.023425
18460	0.033312	0.2188	0.023674
18461	0.03521	0.2193	0.02392
18462	0.037101	0.2198	0.02416
18463	0.059	0.2203	0.023289
18464	0.059	0.2213	0.023757
18465	0.059	0.21531	0.020656
18466	0.059	0.21632	0.021234
18467	0.04	0.2203	0.023289
18468	0.04	0.2213	0.023757
18469	0.04	0.21531	0.020656
18470	0.04	0.21631	0.021226
18471	0.05711	0.21682	0.021508
18472	0.055212	0.21732	0.021778
18473	0.053321	0.21781	0.022042
18474	0.051422	0.21831	0.022301
18475	0.053312	0.2188	0.022555
18476	0.05521	0.2193	0.022805
18477	0.057101	0.2198	0.023049
18478	0.049514	0.21881	0.022557
18479	0.047142	0.21943	0.022867
18480	0.044759	0.22005	0.023172
18481	0.042385	0.22067	0.023467
18482	0.056622	0.22067	0.023467
18483	0.054255	0.22005	0.023172
18484	0.051879	0.21943	0.022867
18485	0.047595	0.2183	0.022299
18486	0.045691	0.2178	0.022038
18487	0.043796	0.21731	0.021773
18488	0.041894	0.21681	0.021502
18489	0.041903	0.2198	0.023049
18490	0.043799	0.2193	0.022804
18491	0.045701	0.2188	0.022553
18492	0.0495	0.2178	0.022038
18493	0.047117	0.21718	0.021704
18494	0.044748	0.21656	0.021363
18495	0.042367	0.21593	0.021013
18496	0.056633	0.21593	0.021013
18497	0.054252	0.21656	0.021363
18498	0.051883	0.21718	0.021704
18499	0.056633	0.21593	0.02216
18500	0.054252	0.21656	0.022504
18501	0.051883	0.21718	0.022838
18502	0.059	0.21531	0.02181
18503	0.0495	0.2178	0.023166
18504	0.047117	0.21718	0.022838
18505	0.044748	0.21656	0.022504
18506	0.042367	0.21593	0.02216
18507	0.04	0.21531	0.02181
18508	0.041903	0.2198	0.024159
18509	0.043799	0.2193	0.023919
18510	0.045701	0.2188	0.023673
18511	0.04	0.2203	0.024396
18512	0.047595	0.2183	0.023423
18513	0.045691	0.2178	0.023166
18514	0.043796	0.21731	0.022906
18515	0.041894	0.21681	0.02264
18516	0.04	0.21631	0.02237
18517	0.056622	0.22067	0.02457
18518	0.054255	0.22005	0.02428
18519	0.051879	0.21943	0.023981
18520	0.059	0.2213	0.024855
18521	0.049514	0.21881	0.023676
18522	0.047142	0.21943	0.023981
18523	0.044759	0.22005	0.02428
18524	0.042385	0.22067	0.02457
18525	0.04	0.2213	0.024855
18526	0.053312	0.2188	0.023674
18527	0.05521	0.2193	0.02392
18528	0.057101	0.2198	0.02416
18529	0.059	0.2203	0.024396
18530	0.051422	0.21831	0.023425
18531	0.05711	0.21682	0.022646
18532	0.055212	0.21732	0.022911
18533	0.053321	0.21781	0.02317
18534	0.059	0.21632	0.022378
18535	0.019	0.079325	0.023469
18536	0.017101	0.079821	0.023233
18537	0.01521	0.080316	0.022993
18538	0.013312	0.080813	0.022748
18539	0.011422	0.081308	0.022499
18540	0.013321	0.081806	0.022242
18541	0.015212	0.082302	0.021982
18542	0.01711	0.0828	0.021715
18543	0.019	0.083296	0.021445
18544	0.0095141	0.081807	0.022242
18545	0.007128	0.082431	0.021914
18546	0.0047547	0.083052	0.021579
18547	0.0023706	0.083676	0.021234
18548	0.0	0.084296	0.020883
18549	0.019	0.084296	0.020883
18550	0.016636	0.083676	0.021234
18551	0.014259	0.083052	0.021579
18552	0.011893	0.082431	0.021914
18553	0.0075949	0.081303	0.022501
18554	0.0057006	0.080806	0.022752
18555	0.0037987	0.080307	0.022998
18556	0.001903	0.079809	0.023239
18557	-7.8139e-18	0.07931	0.023476
18558	1.3878e-17	0.083296	0.021445
18559	0.0018938	0.082799	0.021716
18560	0.0037961	0.0823	0.021983
18561	0.0056915	0.081803	0.022244
18562	0.0095	0.080803	0.022753
18563	0.0071317	0.080182	0.023059
18564	0.0047518	0.079557	0.023359
18565	0.0023813	0.078935	0.02365
18566	0.0	0.07831	0.023935
18567	0.019	0.07831	0.023935
18568	0.016619	0.078935	0.02365
18569	0.014248	0.079557	0.023359
18570	0.011868	0.080182	0.023059
18571	0.019	0.083296	0.022584
18572	0.019	0.084296	0.022033
18573	0.019	0.079325	0.024572
18574	0.019	0.07831	0.02503
18575	0.0	0.084296	0.022033
18576	0.0	0.083296	0.022584
18577	-7.8139e-18	0.07931	0.024579
18578	0.0	0.07831	0.02503
18579	0.016619	0.078935	0.02475
18580	0.014248	0.079557	0.024464
18581	0.011868	0.080182	0.024169
18582	0.0095	0.080803	0.023869
18583	0.0071316	0.080182	0.024169
18584	0.0047518	0.079557	0.024464
18585	0.0023813	0.078935	0.02475
18586	0.0018939	0.082799	0.02285
18587	0.0037961	0.0823	0.023113
18588	0.0056915	0.081803	0.023369
18589	0.0075949	0.081303	0.023621
18590	0.0057005	0.080806	0.023867
18591	0.0037986	0.080307	0.024109
18592	0.0019029	0.079809	0.024346
18593	0.016636	0.083676	0.022377
18594	0.014259	0.083052	0.022716
18595	0.011893	0.082431	0.023044
18596	0.0095141	0.081807	0.023367
18597	0.0071281	0.082431	0.023044
18598	0.0047548	0.083052	0.022716
18599	0.0023706	0.083676	0.022377
18600	0.013321	0.081806	0.023367
18601	0.015212	0.082302	0.023111
18602	0.01711	0.0828	0.02285
18603	0.011422	0.081308	0.023619
18604	0.017101	0.079821	0.02434
18605	0.01521	0.080316	0.024105
18606	0.013312	0.080813	0.023864
18607	0.039	0.084296	0.020883
18608	0.036636	0.083676	0.021234
18609	0.034259	0.083052	0.021579
18610	0.031893	0.082431	0.021914
18611	0.029514	0.081807	0.022242
18612	0.027128	0.082431	0.021914
18613	0.024755	0.083052	0.021579
18614	0.022371	0.083676	0.021234
18615	0.02	0.084296	0.020883
18616	0.02	0.083296	0.021445
18617	0.021894	0.082799	0.021716
18618	0.023796	0.0823	0.021983
18619	0.025691	0.081803	0.022244
18620	0.027595	0.081303	0.022501
18621	0.025701	0.080806	0.022752
18622	0.023799	0.080307	0.022998
18623	0.021903	0.079809	0.023239
18624	0.02	0.07931	0.023476
18625	0.031422	0.081308	0.022499
18626	0.033321	0.081806	0.022242
18627	0.035212	0.082302	0.021982
18628	0.03711	0.0828	0.021715
18629	0.039	0.083296	0.021445
18630	0.039	0.079325	0.023469
18631	0.037101	0.079821	0.023233
18632	0.03521	0.080316	0.022993
18633	0.033312	0.080813	0.022748
18634	0.039	0.07831	0.023935
18635	0.036619	0.078935	0.02365
18636	0.034248	0.079557	0.023359
18637	0.031868	0.080182	0.023059
18638	0.0295	0.080803	0.022753
18639	0.027132	0.080182	0.023059
18640	0.024752	0.079557	0.023359
18641	0.022381	0.078935	0.02365
18642	0.02	0.07831	0.023935
18643	0.039	0.079325	0.024572
18644	0.039	0.07831	0.02503
18645	0.039	0.084296	0.022033
18646	0.039	0.083296	0.022584
18647	0.02	0.07931	0.024579
18648	0.02	0.07831	0.02503
18649	0.02	0.084296	0.022033
18650	0.02	0.083296	0.022584
18651	0.027132	0.080182	0.024169
18652	0.024752	0.079557	0.024464
18653	0.022381	0.078935	0.02475
18654	0.0295	0.080803	0.023869
18655	0.036619	0.078935	0.02475
18656	0.034248	0.079557	0.024464
18657	0.031868	0.080182	0.024169
18658	0.037101	0.079821	0.02434
18659	0.03521	0.080316	0.024105
18660	0.033312	0.080813	0.023864
18661	0.031422	0.081308	0.023619
18662	0.033321	0.081806	0.023367
18663	0.035212	0.082302	0.023111
18664	0.03711	0.0828	0.02285
18665	0.025701	0.080806	0.023867
18666	0.023799	0.080307	0.024109
18667	0.021903	0.079809	0.024346
18668	0.027595	0.081303	0.023621
18669	0.021894	0.082799	0.02285
18670	0.023796	0.0823	0.023113
18671	0.025692	0.081803	0.023369
18672	0.027128	0.082431	0.023044
18673	0.024755	0.083052	0.022716
18674	0.022371	0.083676	0.022377
18675	0.029514	0.081807	0.023367
18676	0.036636	0.083676	0.022377
18677	0.034259	0.083052	0.022716
18678	0.031893	0.082431	0.023044
18679	0.059	0.084296	0.020883
18680	0.056636	0.083676	0.021234
18681	0.054259	0.083052	0.021579
18682	0.051893	0.082431	0.021914
18683	0.049514	0.081807	0.022242
18684	0.047128	0.082431	0.021914
18685	0.044755	0.083052	0.021579
18686	0.042371	0.083676	0.021234
18687	0.04	0.084296	0.020883
18688	0.04	0.083296	0.021445
18689	0.041894	0.082799	0.021716
18690	0.043796	0.0823	0.021983
18691	0.045691	0.081803	0.022244
18692	0.047595	0.081303	0.022501
18693	0.045701	0.080806	0.022752
18694	0.043799	0.080307	0.022998
18695	0.041903	0.079809	0.023239
