,Beam,Node,X,Y,Z,track,arch,original,arc,beam_id,beam_id_mirrored,Beam_mirrored,Beam_mirrored_num
1560,Beam_1_2_12,20118,0.011891,0.17543,0.026227,2,2,263,1,12,4,Beam_1_2_4,1204
1561,Beam_1_2_12,20050,0.011891,0.17543,0.025153,2,2,263,1,12,4,Beam_1_2_4,1204
1562,Beam_1_2_12,20109,0.0018953,0.1758,0.026083,2,2,263,1,12,4,Beam_1_2_4,1204
1563,Beam_1_2_12,20057,0.0018953,0.1758,0.025006,2,2,263,1,12,4,Beam_1_2_4,1204
1564,Beam_1_2_12,20068,0.017109,0.1758,0.025005,2,2,263,1,12,4,Beam_1_2_4,1204
1565,Beam_1_2_12,20104,0.017109,0.1758,0.026082,2,2,263,1,12,4,Beam_1_2_4,1204
1566,Beam_1_2_12,20053,0.0047556,0.17605,0.024903,2,2,263,1,12,4,Beam_1_2_4,1204
1567,Beam_1_2_12,20113,0.0047557,0.17605,0.025982,2,2,263,1,12,4,Beam_1_2_4,1204
1568,Beam_1_2_12,20049,0.014258,0.17605,0.024903,2,2,263,1,12,4,Beam_1_2_4,1204
1569,Beam_1_2_12,20117,0.014258,0.17605,0.025982,2,2,263,1,12,4,Beam_1_2_4,1204
1570,Beam_1_2_12,20054,0.0023729,0.17668,0.024645,2,2,263,1,12,4,Beam_1_2_4,1204
1571,Beam_1_2_12,20114,0.002373,0.17668,0.025728,2,2,263,1,12,4,Beam_1_2_4,1204
1572,Beam_1_2_12,20116,0.016634,0.17668,0.025728,2,2,263,1,12,4,Beam_1_2_4,1204
1573,Beam_1_2_12,20048,0.016634,0.17668,0.024645,2,2,263,1,12,4,Beam_1_2_4,1204
1574,Beam_1_2_12,25088,0.0,0.1778,0.024705,2,2,263,1,12,4,Beam_1_2_4,1204
1575,Beam_1_2_12,25091,0.00475,0.1778,0.024705,2,2,263,1,12,4,Beam_1_2_4,1204
1576,Beam_1_2_12,25090,0.0095,0.1778,0.024705,2,2,263,1,12,4,Beam_1_2_4,1204
1577,Beam_1_2_12,25089,0.01425,0.1778,0.024705,2,2,263,1,12,4,Beam_1_2_4,1204
1578,Beam_1_2_12,25087,0.019,0.1778,0.024705,2,2,263,1,12,4,Beam_1_2_4,1204
1579,Beam_1_2_13,18785,0.0023813,0.17893,0.02365,2,2,209,1,13,3,Beam_1_2_3,1203
1580,Beam_1_2_13,18797,0.0023813,0.17893,0.02475,2,2,209,1,13,3,Beam_1_2_3,1203
1581,Beam_1_2_13,18779,0.016619,0.17893,0.02365,2,2,209,1,13,3,Beam_1_2_3,1203
1582,Beam_1_2_13,18799,0.016619,0.17893,0.02475,2,2,209,1,13,3,Beam_1_2_3,1203
1583,Beam_1_2_13,18796,0.0047517,0.17956,0.024464,2,2,209,1,13,3,Beam_1_2_3,1203
1584,Beam_1_2_13,18784,0.0047518,0.17956,0.023359,2,2,209,1,13,3,Beam_1_2_3,1203
1585,Beam_1_2_13,18800,0.014248,0.17956,0.024464,2,2,209,1,13,3,Beam_1_2_3,1203
1586,Beam_1_2_13,18780,0.014248,0.17956,0.023359,2,2,209,1,13,3,Beam_1_2_3,1203
1587,Beam_1_2_13,18811,0.0019029,0.17981,0.024346,2,2,209,1,13,3,Beam_1_2_3,1203
1588,Beam_1_2_13,18767,0.001903,0.17981,0.023239,2,2,209,1,13,3,Beam_1_2_3,1203
1589,Beam_1_2_13,18775,0.017101,0.17982,0.023233,2,2,209,1,13,3,Beam_1_2_3,1203
1590,Beam_1_2_13,18802,0.017101,0.17982,0.02434,2,2,209,1,13,3,Beam_1_2_3,1203
1591,Beam_1_2_13,18795,0.0071316,0.18018,0.024169,2,2,209,1,13,3,Beam_1_2_3,1203
1592,Beam_1_2_13,18783,0.0071317,0.18018,0.023059,2,2,209,1,13,3,Beam_1_2_3,1203
1593,Beam_1_2_13,18781,0.011868,0.18018,0.023059,2,2,209,1,13,3,Beam_1_2_3,1203
1594,Beam_1_2_13,18801,0.011868,0.18018,0.024169,2,2,209,1,13,3,Beam_1_2_3,1203
1595,Beam_1_2_13,18766,0.0037986,0.18031,0.022998,2,2,209,1,13,3,Beam_1_2_3,1203
1596,Beam_1_2_13,18810,0.0037986,0.18031,0.024109,2,2,209,1,13,3,Beam_1_2_3,1203
1597,Beam_1_2_13,18776,0.01521,0.18032,0.022993,2,2,209,1,13,3,Beam_1_2_3,1203
1598,Beam_1_2_13,18803,0.01521,0.18032,0.024105,2,2,209,1,13,3,Beam_1_2_3,1203
1599,Beam_1_2_13,18798,0.0095,0.1808,0.023869,2,2,209,1,13,3,Beam_1_2_3,1203
1600,Beam_1_2_13,18782,0.0095,0.1808,0.022753,2,2,209,1,13,3,Beam_1_2_3,1203
1601,Beam_1_2_13,18809,0.0057005,0.18081,0.023867,2,2,209,1,13,3,Beam_1_2_3,1203
1602,Beam_1_2_13,18765,0.0057006,0.18081,0.022752,2,2,209,1,13,3,Beam_1_2_3,1203
1603,Beam_1_2_13,18804,0.013312,0.18081,0.023864,2,2,209,1,13,3,Beam_1_2_3,1203
1604,Beam_1_2_13,18777,0.013312,0.18081,0.022748,2,2,209,1,13,3,Beam_1_2_3,1203
1605,Beam_1_2_13,18764,0.0075949,0.1813,0.022501,2,2,209,1,13,3,Beam_1_2_3,1203
1606,Beam_1_2_13,18812,0.0075949,0.1813,0.023621,2,2,209,1,13,3,Beam_1_2_3,1203
1607,Beam_1_2_13,18805,0.011422,0.18131,0.023619,2,2,209,1,13,3,Beam_1_2_3,1203
1608,Beam_1_2_13,18769,0.011422,0.18131,0.022499,2,2,209,1,13,3,Beam_1_2_3,1203
1609,Beam_1_2_13,18815,0.0056915,0.1818,0.023369,2,2,209,1,13,3,Beam_1_2_3,1203
1610,Beam_1_2_13,18763,0.0056915,0.1818,0.022244,2,2,209,1,13,3,Beam_1_2_3,1203
1611,Beam_1_2_13,18755,0.0095141,0.18181,0.022242,2,2,209,1,13,3,Beam_1_2_3,1203
1612,Beam_1_2_13,18819,0.0095141,0.18181,0.023367,2,2,209,1,13,3,Beam_1_2_3,1203
1613,Beam_1_2_13,18806,0.013321,0.18181,0.023367,2,2,209,1,13,3,Beam_1_2_3,1203
1614,Beam_1_2_13,18770,0.013321,0.18181,0.022242,2,2,209,1,13,3,Beam_1_2_3,1203
1615,Beam_1_2_13,18762,0.0037961,0.1823,0.021983,2,2,209,1,13,3,Beam_1_2_3,1203
1616,Beam_1_2_13,18814,0.0037962,0.1823,0.023113,2,2,209,1,13,3,Beam_1_2_3,1203
1617,Beam_1_2_13,18771,0.015212,0.1823,0.021982,2,2,209,1,13,3,Beam_1_2_3,1203
1618,Beam_1_2_13,18807,0.015212,0.1823,0.023111,2,2,209,1,13,3,Beam_1_2_3,1203
1619,Beam_1_2_13,18756,0.007128,0.18243,0.021914,2,2,209,1,13,3,Beam_1_2_3,1203
1620,Beam_1_2_13,18816,0.0071281,0.18243,0.023044,2,2,209,1,13,3,Beam_1_2_3,1203
1621,Beam_1_2_13,18754,0.011893,0.18243,0.021914,2,2,209,1,13,3,Beam_1_2_3,1203
1622,Beam_1_2_13,18822,0.011893,0.18243,0.023044,2,2,209,1,13,3,Beam_1_2_3,1203
1623,Beam_1_2_13,18761,0.0018938,0.1828,0.021716,2,2,209,1,13,3,Beam_1_2_3,1203
1624,Beam_1_2_13,18813,0.0018939,0.1828,0.02285,2,2,209,1,13,3,Beam_1_2_3,1203
1625,Beam_1_2_13,18808,0.01711,0.1828,0.02285,2,2,209,1,13,3,Beam_1_2_3,1203
1626,Beam_1_2_13,18772,0.01711,0.1828,0.021715,2,2,209,1,13,3,Beam_1_2_3,1203
1627,Beam_1_2_13,18757,0.0047549,0.18305,0.021579,2,2,209,1,13,3,Beam_1_2_3,1203
1628,Beam_1_2_13,18817,0.004755,0.18305,0.022716,2,2,209,1,13,3,Beam_1_2_3,1203
1629,Beam_1_2_13,18753,0.014259,0.18305,0.021579,2,2,209,1,13,3,Beam_1_2_3,1203
1630,Beam_1_2_13,18821,0.014259,0.18305,0.022716,2,2,209,1,13,3,Beam_1_2_3,1203
1631,Beam_1_2_13,18818,0.0023706,0.18368,0.022377,2,2,209,1,13,3,Beam_1_2_3,1203
1632,Beam_1_2_13,18758,0.0023706,0.18368,0.021234,2,2,209,1,13,3,Beam_1_2_3,1203
1633,Beam_1_2_13,18820,0.016636,0.18368,0.022377,2,2,209,1,13,3,Beam_1_2_3,1203
1634,Beam_1_2_13,18752,0.016636,0.18368,0.021234,2,2,209,1,13,3,Beam_1_2_3,1203
1635,Beam_1_2_13,25160,0.0,0.1848,0.021166,2,2,209,1,13,3,Beam_1_2_3,1203
1636,Beam_1_2_13,25163,0.00475,0.1848,0.021166,2,2,209,1,13,3,Beam_1_2_3,1203
1637,Beam_1_2_13,25162,0.0095,0.1848,0.021166,2,2,209,1,13,3,Beam_1_2_3,1203
1638,Beam_1_2_13,25161,0.01425,0.1848,0.021166,2,2,209,1,13,3,Beam_1_2_3,1203
1639,Beam_1_2_13,25159,0.019,0.1848,0.021166,2,2,209,1,13,3,Beam_1_2_3,1203
1640,Beam_1_2_14,17508,0.002384,0.18594,0.021082,2,2,155,1,14,1,Beam_1_2_1,1201
1641,Beam_1_2_14,17480,0.0023841,0.18594,0.019914,2,2,155,1,14,1,Beam_1_2_1,1201
1642,Beam_1_2_14,17474,0.016616,0.18594,0.019914,2,2,155,1,14,1,Beam_1_2_1,1201
1643,Beam_1_2_14,17510,0.016616,0.18594,0.021082,2,2,155,1,14,1,Beam_1_2_1,1201
1644,Beam_1_2_14,17507,0.0047526,0.18656,0.020706,2,2,155,1,14,1,Beam_1_2_1,1201
1645,Beam_1_2_14,17479,0.0047528,0.18656,0.01953,2,2,155,1,14,1,Beam_1_2_1,1201
1646,Beam_1_2_14,17475,0.014247,0.18656,0.01953,2,2,155,1,14,1,Beam_1_2_1,1201
1647,Beam_1_2_14,17511,0.014247,0.18656,0.020706,2,2,155,1,14,1,Beam_1_2_1,1201
1648,Beam_1_2_14,17522,0.0019047,0.18681,0.020551,2,2,155,1,14,1,Beam_1_2_1,1201
1649,Beam_1_2_14,17462,0.0019048,0.18681,0.019372,2,2,155,1,14,1,Beam_1_2_1,1201
1650,Beam_1_2_14,17488,0.0171,0.18682,0.019364,2,2,155,1,14,1,Beam_1_2_1,1201
1651,Beam_1_2_14,17499,0.0171,0.18682,0.020543,2,2,155,1,14,1,Beam_1_2_1,1201
1652,Beam_1_2_14,17506,0.0071344,0.18718,0.020319,2,2,155,1,14,1,Beam_1_2_1,1201
1653,Beam_1_2_14,17478,0.0071345,0.18718,0.019135,2,2,155,1,14,1,Beam_1_2_1,1201
1654,Beam_1_2_14,17476,0.011865,0.18718,0.019135,2,2,155,1,14,1,Beam_1_2_1,1201
1655,Beam_1_2_14,17512,0.011866,0.18718,0.020319,2,2,155,1,14,1,Beam_1_2_1,1201
1656,Beam_1_2_14,17521,0.0037992,0.18731,0.02024,2,2,155,1,14,1,Beam_1_2_1,1201
1657,Beam_1_2_14,17461,0.0037993,0.18731,0.019055,2,2,155,1,14,1,Beam_1_2_1,1201
1658,Beam_1_2_14,17489,0.015209,0.18732,0.019049,2,2,155,1,14,1,Beam_1_2_1,1201
1659,Beam_1_2_14,17500,0.015209,0.18732,0.020234,2,2,155,1,14,1,Beam_1_2_1,1201
1660,Beam_1_2_14,17509,0.0095,0.1878,0.019925,2,2,155,1,14,1,Beam_1_2_1,1201
1661,Beam_1_2_14,17477,0.0095,0.1878,0.018733,2,2,155,1,14,1,Beam_1_2_1,1201
1662,Beam_1_2_14,17520,0.0057024,0.18781,0.019923,2,2,155,1,14,1,Beam_1_2_1,1201
1663,Beam_1_2_14,17460,0.0057025,0.18781,0.018731,2,2,155,1,14,1,Beam_1_2_1,1201
1664,Beam_1_2_14,17490,0.01331,0.18781,0.018726,2,2,155,1,14,1,Beam_1_2_1,1201
1665,Beam_1_2_14,17501,0.01331,0.18781,0.019918,2,2,155,1,14,1,Beam_1_2_1,1201
1666,Beam_1_2_14,17459,0.0075949,0.1883,0.018402,2,2,155,1,14,1,Beam_1_2_1,1201
1667,Beam_1_2_14,17523,0.0075949,0.1883,0.019601,2,2,155,1,14,1,Beam_1_2_1,1201
1668,Beam_1_2_14,17502,0.011422,0.18831,0.019598,2,2,155,1,14,1,Beam_1_2_1,1201
1669,Beam_1_2_14,17482,0.011422,0.18831,0.0184,2,2,155,1,14,1,Beam_1_2_1,1201
1670,Beam_1_2_14,17526,0.0056895,0.1888,0.019271,2,2,155,1,14,1,Beam_1_2_1,1201
1671,Beam_1_2_14,17458,0.0056895,0.1888,0.018066,2,2,155,1,14,1,Beam_1_2_1,1201
1672,Beam_1_2_14,17516,0.0095141,0.18881,0.019269,2,2,155,1,14,1,Beam_1_2_1,1201
1673,Beam_1_2_14,17468,0.0095141,0.18881,0.018063,2,2,155,1,14,1,Beam_1_2_1,1201
1674,Beam_1_2_14,17483,0.013323,0.18881,0.018063,2,2,155,1,14,1,Beam_1_2_1,1201
1675,Beam_1_2_14,17503,0.013323,0.18881,0.019269,2,2,155,1,14,1,Beam_1_2_1,1201
1676,Beam_1_2_14,17457,0.0037953,0.1893,0.017724,2,2,155,1,14,1,Beam_1_2_1,1201
1677,Beam_1_2_14,17525,0.0037954,0.1893,0.018937,2,2,155,1,14,1,Beam_1_2_1,1201
1678,Beam_1_2_14,17504,0.015213,0.1893,0.018935,2,2,155,1,14,1,Beam_1_2_1,1201
1679,Beam_1_2_14,17484,0.015213,0.1893,0.017723,2,2,155,1,14,1,Beam_1_2_1,1201
1680,Beam_1_2_14,17469,0.0071247,0.18943,0.017633,2,2,155,1,14,1,Beam_1_2_1,1201
1681,Beam_1_2_14,17513,0.0071248,0.18943,0.018847,2,2,155,1,14,1,Beam_1_2_1,1201
1682,Beam_1_2_14,17467,0.011896,0.18943,0.017633,2,2,155,1,14,1,Beam_1_2_1,1201
1683,Beam_1_2_14,17519,0.011896,0.18943,0.018847,2,2,155,1,14,1,Beam_1_2_1,1201
1684,Beam_1_2_14,17456,0.0018917,0.1898,0.017375,2,2,155,1,14,1,Beam_1_2_1,1201
1685,Beam_1_2_14,17524,0.0018918,0.1898,0.018595,2,2,155,1,14,1,Beam_1_2_1,1201
1686,Beam_1_2_14,17485,0.017112,0.1898,0.017374,2,2,155,1,14,1,Beam_1_2_1,1201
1687,Beam_1_2_14,17505,0.017112,0.1898,0.018594,2,2,155,1,14,1,Beam_1_2_1,1201
1688,Beam_1_2_14,17470,0.0047535,0.19005,0.017196,2,2,155,1,14,1,Beam_1_2_1,1201
1689,Beam_1_2_14,17514,0.0047537,0.19005,0.018419,2,2,155,1,14,1,Beam_1_2_1,1201
1690,Beam_1_2_14,17518,0.01426,0.19005,0.018419,2,2,155,1,14,1,Beam_1_2_1,1201
1691,Beam_1_2_14,17466,0.014261,0.19005,0.017196,2,2,155,1,14,1,Beam_1_2_1,1201
1692,Beam_1_2_14,17471,0.0023671,0.19068,0.016745,2,2,155,1,14,1,Beam_1_2_1,1201
1693,Beam_1_2_14,17515,0.0023672,0.19068,0.017978,2,2,155,1,14,1,Beam_1_2_1,1201
1694,Beam_1_2_14,17517,0.01664,0.19068,0.017978,2,2,155,1,14,1,Beam_1_2_1,1201
1695,Beam_1_2_14,17465,0.01664,0.19068,0.016745,2,2,155,1,14,1,Beam_1_2_1,1201
1696,Beam_1_2_14,25151,0.0,0.1918,0.016529,2,2,155,1,14,1,Beam_1_2_1,1201
1697,Beam_1_2_14,25154,0.00475,0.1918,0.016529,2,2,155,1,14,1,Beam_1_2_1,1201
1698,Beam_1_2_14,25153,0.0095,0.1918,0.016529,2,2,155,1,14,1,Beam_1_2_1,1201
1699,Beam_1_2_14,25152,0.01425,0.1918,0.016529,2,2,155,1,14,1,Beam_1_2_1,1201
1700,Beam_1_2_14,25150,0.019,0.1918,0.016529,2,2,155,1,14,1,Beam_1_2_1,1201
1701,Beam_1_2_15,16119,0.00159,0.19273,0.016457,2,2,101,1,15,2,Beam_1_2_2,1202
1702,Beam_1_2_15,16105,0.0015902,0.19273,0.015189,2,2,101,1,15,2,Beam_1_2_2,1202
1703,Beam_1_2_15,16121,0.01741,0.19273,0.016457,2,2,101,1,15,2,Beam_1_2_2,1202
1704,Beam_1_2_15,16095,0.01741,0.19273,0.015189,2,2,101,1,15,2,Beam_1_2_2,1202
1705,Beam_1_2_15,16118,0.0031705,0.19314,0.016135,2,2,101,1,15,2,Beam_1_2_2,1202
1706,Beam_1_2_15,16104,0.0031707,0.19314,0.01486,2,2,101,1,15,2,Beam_1_2_2,1202
1707,Beam_1_2_15,16096,0.015829,0.19314,0.01486,2,2,101,1,15,2,Beam_1_2_2,1202
1708,Beam_1_2_15,16122,0.01583,0.19314,0.016135,2,2,101,1,15,2,Beam_1_2_2,1202
1709,Beam_1_2_15,16117,0.0047588,0.19356,0.015807,2,2,101,1,15,2,Beam_1_2_2,1202
1710,Beam_1_2_15,16103,0.0047591,0.19356,0.014523,2,2,101,1,15,2,Beam_1_2_2,1202
1711,Beam_1_2_15,16123,0.014241,0.19356,0.015807,2,2,101,1,15,2,Beam_1_2_2,1202
1712,Beam_1_2_15,16097,0.014241,0.19356,0.014523,2,2,101,1,15,2,Beam_1_2_2,1202
1713,Beam_1_2_15,16146,0.0019075,0.19381,0.015606,2,2,101,1,15,2,Beam_1_2_2,1202
1714,Beam_1_2_15,16070,0.0019076,0.19381,0.014317,2,2,101,1,15,2,Beam_1_2_2,1202
1715,Beam_1_2_15,16132,0.017097,0.19382,0.015596,2,2,101,1,15,2,Beam_1_2_2,1202
1716,Beam_1_2_15,16088,0.017097,0.19382,0.014307,2,2,101,1,15,2,Beam_1_2_2,1202
1717,Beam_1_2_15,16116,0.0063372,0.19397,0.015475,2,2,101,1,15,2,Beam_1_2_2,1202
1718,Beam_1_2_15,16102,0.0063375,0.19397,0.014183,2,2,101,1,15,2,Beam_1_2_2,1202
1719,Beam_1_2_15,16098,0.012663,0.19397,0.014183,2,2,101,1,15,2,Beam_1_2_2,1202
1720,Beam_1_2_15,16124,0.012663,0.19397,0.015475,2,2,101,1,15,2,Beam_1_2_2,1202
1721,Beam_1_2_15,16145,0.0038004,0.19431,0.015203,2,2,101,1,15,2,Beam_1_2_2,1202
1722,Beam_1_2_15,16069,0.0038006,0.19431,0.013905,2,2,101,1,15,2,Beam_1_2_2,1202
1723,Beam_1_2_15,16131,0.015208,0.19432,0.015195,2,2,101,1,15,2,Beam_1_2_2,1202
1724,Beam_1_2_15,16087,0.015208,0.19432,0.013897,2,2,101,1,15,2,Beam_1_2_2,1202
1725,Beam_1_2_15,16115,0.0079238,0.19439,0.015136,2,2,101,1,15,2,Beam_1_2_2,1202
1726,Beam_1_2_15,16101,0.007924,0.19439,0.013836,2,2,101,1,15,2,Beam_1_2_2,1202
1727,Beam_1_2_15,16125,0.011076,0.19439,0.015136,2,2,101,1,15,2,Beam_1_2_2,1202
1728,Beam_1_2_15,16099,0.011076,0.19439,0.013836,2,2,101,1,15,2,Beam_1_2_2,1202
1729,Beam_1_2_15,16100,0.0095,0.1948,0.013486,2,2,101,1,15,2,Beam_1_2_2,1202
1730,Beam_1_2_15,16120,0.0095,0.1948,0.014794,2,2,101,1,15,2,Beam_1_2_2,1202
1731,Beam_1_2_15,16144,0.0057053,0.19481,0.01479,2,2,101,1,15,2,Beam_1_2_2,1202
1732,Beam_1_2_15,16068,0.0057054,0.19481,0.013482,2,2,101,1,15,2,Beam_1_2_2,1202
1733,Beam_1_2_15,16130,0.013307,0.19481,0.014785,2,2,101,1,15,2,Beam_1_2_2,1202
1734,Beam_1_2_15,16086,0.013307,0.19481,0.013476,2,2,101,1,15,2,Beam_1_2_2,1202
1735,Beam_1_2_15,16067,0.0075949,0.1953,0.013055,2,2,101,1,15,2,Beam_1_2_2,1202
1736,Beam_1_2_15,16147,0.0075949,0.1953,0.014373,2,2,101,1,15,2,Beam_1_2_2,1202
1737,Beam_1_2_15,16129,0.011422,0.19531,0.01437,2,2,101,1,15,2,Beam_1_2_2,1202
1738,Beam_1_2_15,16085,0.011422,0.19531,0.013051,2,2,101,1,15,2,Beam_1_2_2,1202
1739,Beam_1_2_15,16066,0.0056862,0.1958,0.012614,2,2,101,1,15,2,Beam_1_2_2,1202
1740,Beam_1_2_15,16150,0.0056863,0.1958,0.013944,2,2,101,1,15,2,Beam_1_2_2,1202
1741,Beam_1_2_15,16138,0.0095141,0.19581,0.013942,2,2,101,1,15,2,Beam_1_2_2,1202
1742,Beam_1_2_15,16078,0.0095141,0.19581,0.012612,2,2,101,1,15,2,Beam_1_2_2,1202
1743,Beam_1_2_15,16128,0.013326,0.19581,0.013941,2,2,101,1,15,2,Beam_1_2_2,1202
1744,Beam_1_2_15,16093,0.013326,0.19581,0.012611,2,2,101,1,15,2,Beam_1_2_2,1202
1745,Beam_1_2_15,16079,0.0079199,0.19622,0.012239,2,2,101,1,15,2,Beam_1_2_2,1202
1746,Beam_1_2_15,16133,0.0079201,0.19622,0.013578,2,2,101,1,15,2,Beam_1_2_2,1202
1747,Beam_1_2_15,16143,0.011103,0.19622,0.013578,2,2,101,1,15,2,Beam_1_2_2,1202
1748,Beam_1_2_15,16077,0.011104,0.19622,0.012239,2,2,101,1,15,2,Beam_1_2_2,1202
1749,Beam_1_2_15,16065,0.0037937,0.1963,0.012169,2,2,101,1,15,2,Beam_1_2_2,1202
1750,Beam_1_2_15,16149,0.003794,0.1963,0.01351,2,2,101,1,15,2,Beam_1_2_2,1202
1751,Beam_1_2_15,16127,0.015214,0.1963,0.013508,2,2,101,1,15,2,Beam_1_2_2,1202
1752,Beam_1_2_15,16092,0.015215,0.1963,0.012167,2,2,101,1,15,2,Beam_1_2_2,1202
1753,Beam_1_2_15,16080,0.0063373,0.19664,0.011862,2,2,101,1,15,2,Beam_1_2_2,1202
1754,Beam_1_2_15,16134,0.0063377,0.19664,0.013211,2,2,101,1,15,2,Beam_1_2_2,1202
1755,Beam_1_2_15,16142,0.012681,0.19664,0.013211,2,2,101,1,15,2,Beam_1_2_2,1202
1756,Beam_1_2_15,16076,0.012682,0.19664,0.011862,2,2,101,1,15,2,Beam_1_2_2,1202
1757,Beam_1_2_15,16064,0.0018883,0.1968,0.011712,2,2,101,1,15,2,Beam_1_2_2,1202
1758,Beam_1_2_15,16148,0.0018885,0.1968,0.013065,2,2,101,1,15,2,Beam_1_2_2,1202
1759,Beam_1_2_15,16091,0.017116,0.1968,0.011711,2,2,101,1,15,2,Beam_1_2_2,1202
1760,Beam_1_2_15,16126,0.017116,0.1968,0.013064,2,2,101,1,15,2,Beam_1_2_2,1202
1761,Beam_1_2_15,16081,0.0047454,0.19705,0.011477,2,2,101,1,15,2,Beam_1_2_2,1202
1762,Beam_1_2_15,16135,0.0047459,0.19705,0.012836,2,2,101,1,15,2,Beam_1_2_2,1202
1763,Beam_1_2_15,16141,0.014268,0.19705,0.012836,2,2,101,1,15,2,Beam_1_2_2,1202
1764,Beam_1_2_15,16075,0.014269,0.19705,0.011477,2,2,101,1,15,2,Beam_1_2_2,1202
1765,Beam_1_2_15,16082,0.0031658,0.19747,0.011088,2,2,101,1,15,2,Beam_1_2_2,1202
1766,Beam_1_2_15,16136,0.0031662,0.19747,0.012457,2,2,101,1,15,2,Beam_1_2_2,1202
1767,Beam_1_2_15,16140,0.015843,0.19747,0.012457,2,2,101,1,15,2,Beam_1_2_2,1202
1768,Beam_1_2_15,16074,0.015844,0.19747,0.011088,2,2,101,1,15,2,Beam_1_2_2,1202
1769,Beam_1_2_15,16083,0.0015765,0.19788,0.010691,2,2,101,1,15,2,Beam_1_2_2,1202
1770,Beam_1_2_15,16137,0.0015768,0.19788,0.01207,2,2,101,1,15,2,Beam_1_2_2,1202
1771,Beam_1_2_15,16139,0.017428,0.19788,0.01207,2,2,101,1,15,2,Beam_1_2_2,1202
1772,Beam_1_2_15,16073,0.017428,0.19788,0.010691,2,2,101,1,15,2,Beam_1_2_2,1202
1773,Beam_1_2_15,25142,0.0,0.19899,0.010367,2,2,101,1,15,2,Beam_1_2_2,1202
1774,Beam_1_2_15,25145,0.00475,0.19899,0.010367,2,2,101,1,15,2,Beam_1_2_2,1202
1775,Beam_1_2_15,25144,0.0095,0.19899,0.010367,2,2,101,1,15,2,Beam_1_2_2,1202
1776,Beam_1_2_15,25143,0.01425,0.19899,0.010367,2,2,101,1,15,2,Beam_1_2_2,1202
1777,Beam_1_2_15,25141,0.019,0.19899,0.010367,2,2,101,1,15,2,Beam_1_2_2,1202
1778,Beam_1_3_2,25133,0.0,0.20081,0.010193,3,3,11,1,2,15,Beam_1_3_15,1315
1779,Beam_1_3_2,25136,0.00475,0.20081,0.010193,3,3,11,1,2,15,Beam_1_3_15,1315
1780,Beam_1_3_2,25135,0.0095,0.20081,0.010193,3,3,11,1,2,15,Beam_1_3_15,1315
1781,Beam_1_3_2,25134,0.01425,0.20081,0.010193,3,3,11,1,2,15,Beam_1_3_15,1315
1782,Beam_1_3_2,25132,0.019,0.20081,0.010193,3,3,11,1,2,15,Beam_1_3_15,1315
1783,Beam_1_3_1,15555,0.0015739,0.20172,0.010308,3,3,83,1,1,14,Beam_1_3_14,1314
1784,Beam_1_3_1,15612,0.0015742,0.20172,0.011699,3,3,83,1,1,14,Beam_1_3_14,1314
1785,Beam_1_3_1,15601,0.017426,0.20172,0.011699,3,3,83,1,1,14,Beam_1_3_14,1314
1786,Beam_1_3_1,15556,0.017426,0.20172,0.010308,3,3,83,1,1,14,Beam_1_3_14,1314
1787,Beam_1_3_1,15554,0.0031608,0.20214,0.010713,3,3,83,1,1,14,Beam_1_3_14,1314
1788,Beam_1_3_1,15611,0.0031613,0.20214,0.012092,3,3,83,1,1,14,Beam_1_3_14,1314
1789,Beam_1_3_1,15557,0.015839,0.20214,0.010713,3,3,83,1,1,14,Beam_1_3_14,1314
1790,Beam_1_3_1,15602,0.015839,0.20214,0.012092,3,3,83,1,1,14,Beam_1_3_14,1314
1791,Beam_1_3_1,15553,0.0047376,0.20255,0.011108,3,3,83,1,1,14,Beam_1_3_14,1314
1792,Beam_1_3_1,15610,0.0047381,0.20255,0.012477,3,3,83,1,1,14,Beam_1_3_14,1314
1793,Beam_1_3_1,15603,0.014262,0.20255,0.012477,3,3,83,1,1,14,Beam_1_3_14,1314
1794,Beam_1_3_1,15558,0.014262,0.20255,0.011108,3,3,83,1,1,14,Beam_1_3_14,1314
1795,Beam_1_3_1,15575,0.001888,0.20281,0.011346,3,3,83,1,1,14,Beam_1_3_14,1314
1796,Beam_1_3_1,15586,0.0018882,0.20281,0.012708,3,3,83,1,1,14,Beam_1_3_14,1314
1797,Beam_1_3_1,15543,0.017116,0.20282,0.011357,3,3,83,1,1,14,Beam_1_3_14,1314
1798,Beam_1_3_1,15619,0.017116,0.20282,0.012719,3,3,83,1,1,14,Beam_1_3_14,1314
1799,Beam_1_3_1,15552,0.0063276,0.20297,0.0115,3,3,83,1,1,14,Beam_1_3_14,1314
1800,Beam_1_3_1,15609,0.0063281,0.20297,0.012858,3,3,83,1,1,14,Beam_1_3_14,1314
1801,Beam_1_3_1,15559,0.012672,0.20297,0.0115,3,3,83,1,1,14,Beam_1_3_14,1314
1802,Beam_1_3_1,15604,0.012672,0.20297,0.012858,3,3,83,1,1,14,Beam_1_3_14,1314
1803,Beam_1_3_1,15574,0.0037933,0.20331,0.01181,3,3,83,1,1,14,Beam_1_3_14,1314
1804,Beam_1_3_1,15585,0.0037936,0.20331,0.01316,3,3,83,1,1,14,Beam_1_3_14,1314
1805,Beam_1_3_1,15544,0.015215,0.20331,0.011819,3,3,83,1,1,14,Beam_1_3_14,1314
1806,Beam_1_3_1,15620,0.015215,0.20332,0.013169,3,3,83,1,1,14,Beam_1_3_14,1314
