Node Number	X Location (m)	Y Location (m)	Z Location (m)	
19676	7.5949e-003	0.2253	2.6509e-002	
19677	1.9017e-003	0.2268	2.7053e-002	
19678	3.7982e-003	0.2263	2.6876e-002	
19679	5.6993e-003	0.2258	2.6694e-002	
19680	7.1196e-003	0.22418	2.6074e-002	
19681	4.7486e-003	0.22356	2.5823e-002	
19682	2.3693e-003	0.22293	2.5565e-002	
19683	9.5e-003	0.2248	2.6318e-002	
19684	1.6631e-002	0.22293	2.5565e-002	
19685	1.4251e-002	0.22356	2.5823e-002	
19686	1.188e-002	0.22418	2.6074e-002	
19687	3.1422e-002	0.22531	2.5441e-002	
19688	3.3313e-002	0.2258	2.5629e-002	
19689	3.521e-002	0.2263	2.5813e-002	
19690	3.7103e-002	0.2268	2.5992e-002	
19691	3.9e-002	0.2273	2.6168e-002	
19692	3.9e-002	0.22332	2.4645e-002	
19693	3.7109e-002	0.22382	2.485e-002	
19694	3.5212e-002	0.22432	2.5052e-002	
19695	3.332e-002	0.22481	2.5248e-002	
19696	3.9e-002	0.22231	2.421e-002	
19697	3.6631e-002	0.22293	2.4479e-002	
19698	3.4251e-002	0.22356	2.4742e-002	
19699	3.188e-002	0.22418	2.4996e-002	
19700	2.95e-002	0.2248	2.5245e-002	
19701	2.712e-002	0.22418	2.4996e-002	
19702	2.4749e-002	0.22356	2.4742e-002	
19703	2.2369e-002	0.22293	2.4479e-002	
19704	2.e-002	0.22231	2.421e-002	
19705	3.9e-002	0.2283	2.6508e-002	
19706	3.6624e-002	0.22767	2.6298e-002	
19707	3.4256e-002	0.22705	2.6082e-002	
19708	3.1881e-002	0.22643	2.5859e-002	
19709	2.9514e-002	0.22581	2.563e-002	
19710	2.714e-002	0.22643	2.5859e-002	
19711	2.4758e-002	0.22705	2.6082e-002	
19712	2.2383e-002	0.22767	2.6298e-002	
19713	2.e-002	0.2283	2.6508e-002	
19714	2.e-002	0.2273	2.6168e-002	
19715	2.1902e-002	0.2268	2.5992e-002	
19716	2.3798e-002	0.2263	2.5812e-002	
19717	2.5699e-002	0.2258	2.5627e-002	
19718	2.7595e-002	0.2253	2.5439e-002	
19719	2.5693e-002	0.2248	2.5245e-002	
19720	2.3797e-002	0.22431	2.5048e-002	
19721	2.1895e-002	0.22381	2.4845e-002	
19722	2.e-002	0.22331	2.4639e-002	
19723	3.9e-002	0.2273	2.7226e-002	
19724	3.9e-002	0.2283	2.7561e-002	
19725	3.9e-002	0.22332	2.5728e-002	
19726	3.9e-002	0.22231	2.5301e-002	
19727	2.e-002	0.2283	2.7561e-002	
19728	2.e-002	0.2273	2.7226e-002	
19729	2.e-002	0.22231	2.5301e-002	
19730	2.e-002	0.22331	2.5722e-002	
19731	2.5693e-002	0.2248	2.6318e-002	
19732	2.3797e-002	0.22431	2.6124e-002	
19733	2.1895e-002	0.22381	2.5925e-002	
19734	2.7595e-002	0.2253	2.6509e-002	
19735	2.1902e-002	0.2268	2.7053e-002	
19736	2.3798e-002	0.2263	2.6876e-002	
19737	2.5699e-002	0.2258	2.6694e-002	
19738	2.714e-002	0.22643	2.6922e-002	
19739	2.4758e-002	0.22705	2.7142e-002	
19740	2.2383e-002	0.22767	2.7354e-002	
19741	2.9514e-002	0.22581	2.6696e-002	
19742	3.6624e-002	0.22767	2.7354e-002	
19743	3.4256e-002	0.22705	2.7142e-002	
19744	3.1881e-002	0.22643	2.6922e-002	
19745	2.712e-002	0.22418	2.6074e-002	
19746	2.4749e-002	0.22356	2.5823e-002	
19747	2.2369e-002	0.22293	2.5565e-002	
19748	2.95e-002	0.2248	2.6318e-002	
19749	3.6631e-002	0.22293	2.5565e-002	
19750	3.4251e-002	0.22356	2.5823e-002	
19751	3.188e-002	0.22418	2.6074e-002	
19752	3.7109e-002	0.22382	2.593e-002	
19753	3.5212e-002	0.22432	2.6128e-002	
19754	3.332e-002	0.22481	2.6321e-002	
19755	3.1422e-002	0.22531	2.651e-002	
19756	3.3313e-002	0.2258	2.6695e-002	
19757	3.521e-002	0.2263	2.6877e-002	
19758	3.7103e-002	0.2268	2.7053e-002	
19759	5.9e-002	0.22332	2.4645e-002	
19760	5.7109e-002	0.22382	2.485e-002	
19761	5.5212e-002	0.22432	2.5052e-002	
19762	5.332e-002	0.22481	2.5248e-002	
19763	5.1422e-002	0.22531	2.5441e-002	
19764	5.3313e-002	0.2258	2.5629e-002	
19765	5.521e-002	0.2263	2.5813e-002	
19766	5.7103e-002	0.2268	2.5992e-002	
19767	5.9e-002	0.2273	2.6168e-002	
19768	4.9514e-002	0.22581	2.563e-002	
19769	4.714e-002	0.22643	2.5859e-002	
19770	4.4758e-002	0.22705	2.6082e-002	
19771	4.2383e-002	0.22767	2.6298e-002	
19772	4.e-002	0.2283	2.6508e-002	
19773	5.9e-002	0.2283	2.6508e-002	
19774	5.6624e-002	0.22767	2.6298e-002	
19775	5.4256e-002	0.22705	2.6082e-002	
19776	5.1881e-002	0.22643	2.5859e-002	
19777	4.7595e-002	0.2253	2.5439e-002	
19778	4.5693e-002	0.2248	2.5245e-002	
19779	4.3797e-002	0.22431	2.5048e-002	
19780	4.1895e-002	0.22381	2.4845e-002	
19781	4.e-002	0.22331	2.4639e-002	
19782	4.e-002	0.2273	2.6168e-002	
19783	4.1902e-002	0.2268	2.5992e-002	
19784	4.3798e-002	0.2263	2.5812e-002	
19785	4.5699e-002	0.2258	2.5627e-002	
19786	4.95e-002	0.2248	2.5245e-002	
19787	4.712e-002	0.22418	2.4996e-002	
19788	4.4749e-002	0.22356	2.4742e-002	
19789	4.2369e-002	0.22293	2.4479e-002	
19790	4.e-002	0.22231	2.421e-002	
19791	5.9e-002	0.22231	2.421e-002	
19792	5.6631e-002	0.22293	2.4479e-002	
19793	5.4251e-002	0.22356	2.4742e-002	
19794	5.188e-002	0.22418	2.4996e-002	
19795	5.9e-002	0.2273	2.7226e-002	
19796	5.9e-002	0.2283	2.7561e-002	
19797	5.9e-002	0.22332	2.5728e-002	
19798	5.9e-002	0.22231	2.5301e-002	
19799	4.e-002	0.22331	2.5722e-002	
19800	4.e-002	0.22231	2.5301e-002	
19801	4.e-002	0.2283	2.7561e-002	
19802	4.e-002	0.2273	2.7226e-002	
19803	5.6631e-002	0.22293	2.5565e-002	
19804	5.4251e-002	0.22356	2.5823e-002	
19805	5.188e-002	0.22418	2.6074e-002	
19806	4.95e-002	0.2248	2.6318e-002	
19807	4.712e-002	0.22418	2.6074e-002	
19808	4.4749e-002	0.22356	2.5823e-002	
19809	4.2369e-002	0.22293	2.5565e-002	
19810	4.1902e-002	0.2268	2.7053e-002	
19811	4.3798e-002	0.2263	2.6876e-002	
19812	4.5699e-002	0.2258	2.6694e-002	
19813	4.7595e-002	0.2253	2.6509e-002	
19814	4.5693e-002	0.2248	2.6318e-002	
19815	4.3797e-002	0.22431	2.6124e-002	
19816	4.1895e-002	0.22381	2.5925e-002	
19817	5.6624e-002	0.22767	2.7354e-002	
19818	5.4256e-002	0.22705	2.7142e-002	
19819	5.1881e-002	0.22643	2.6922e-002	
19820	4.9514e-002	0.22581	2.6696e-002	
19821	4.714e-002	0.22643	2.6922e-002	
19822	4.4758e-002	0.22705	2.7142e-002	
19823	4.2383e-002	0.22767	2.7354e-002	
19824	5.3313e-002	0.2258	2.6695e-002	
19825	5.521e-002	0.2263	2.6877e-002	
19826	5.7103e-002	0.2268	2.7053e-002	
19827	5.1422e-002	0.22531	2.651e-002	
19828	5.7109e-002	0.22382	2.593e-002	
19829	5.5212e-002	0.22432	2.6128e-002	
19830	5.332e-002	0.22481	2.6321e-002	
19831	1.9e-002	7.2325e-002	2.6299e-002	
19832	1.7103e-002	7.2821e-002	2.6127e-002	
19833	1.521e-002	7.3316e-002	2.5951e-002	
19834	1.3313e-002	7.3813e-002	2.5771e-002	
19835	1.1422e-002	7.4308e-002	2.5587e-002	
19836	1.332e-002	7.4806e-002	2.5397e-002	
19837	1.5212e-002	7.5302e-002	2.5204e-002	
19838	1.7109e-002	7.58e-002	2.5005e-002	
19839	1.9e-002	7.6296e-002	2.4803e-002	
19840	9.5141e-003	7.4807e-002	2.5397e-002	
19841	7.1303e-003	7.5431e-002	2.5153e-002	
19842	4.7556e-003	7.6052e-002	2.4903e-002	
19843	2.3729e-003	7.6675e-002	2.4645e-002	
19844	0.	7.7296e-002	2.4381e-002	
19845	1.9e-002	7.7296e-002	2.4381e-002	
19846	1.6634e-002	7.6675e-002	2.4645e-002	
19847	1.4258e-002	7.6052e-002	2.4903e-002	
19848	1.1891e-002	7.5431e-002	2.5153e-002	
19849	7.5949e-003	7.4303e-002	2.5589e-002	
19850	5.6992e-003	7.3806e-002	2.5774e-002	
19851	3.7982e-003	7.3307e-002	2.5955e-002	
19852	1.9016e-003	7.2809e-002	2.6131e-002	
19853	-7.8139e-018	7.231e-002	2.6304e-002	
19854	0.	7.6296e-002	2.4803e-002	
19855	1.8953e-003	7.5799e-002	2.5006e-002	
19856	3.7966e-003	7.53e-002	2.5205e-002	
19857	5.6929e-003	7.4802e-002	2.5398e-002	
19858	9.5e-003	7.3803e-002	2.5774e-002	
19859	7.1296e-003	7.3181e-002	2.6e-002	
19860	4.7511e-003	7.2557e-002	2.6219e-002	
19861	2.3794e-003	7.1934e-002	2.6431e-002	
19862	0.	7.131e-002	2.6637e-002	
19863	1.9e-002	7.131e-002	2.6637e-002	
19864	1.6621e-002	7.1934e-002	2.6431e-002	
19865	1.4249e-002	7.2557e-002	2.6219e-002	
19866	1.187e-002	7.3181e-002	2.6e-002	
19867	1.9e-002	7.6296e-002	2.5883e-002	
19868	1.9e-002	7.7296e-002	2.5469e-002	
19869	1.9e-002	7.2325e-002	2.7355e-002	
19870	1.9e-002	7.131e-002	2.7688e-002	
19871	0.	7.7296e-002	2.5469e-002	
19872	0.	7.6296e-002	2.5883e-002	
19873	-7.8139e-018	7.231e-002	2.736e-002	
19874	0.	7.131e-002	2.7688e-002	
19875	1.6621e-002	7.1934e-002	2.7485e-002	
19876	1.4249e-002	7.2557e-002	2.7276e-002	
19877	1.187e-002	7.3181e-002	2.7061e-002	
19878	9.5e-003	7.3803e-002	2.6839e-002	
19879	7.1296e-003	7.3181e-002	2.7061e-002	
19880	4.7511e-003	7.2557e-002	2.7276e-002	
19881	2.3793e-003	7.1934e-002	2.7485e-002	
19882	1.8953e-003	7.5799e-002	2.6083e-002	
19883	3.7966e-003	7.53e-002	2.6278e-002	
19884	5.6929e-003	7.4802e-002	2.6469e-002	
19885	7.5949e-003	7.4303e-002	2.6656e-002	
19886	5.6992e-003	7.3806e-002	2.6838e-002	
19887	3.7982e-003	7.3307e-002	2.7016e-002	
19888	1.9016e-003	7.2809e-002	2.719e-002	
19889	1.6634e-002	7.6675e-002	2.5728e-002	
19890	1.4258e-002	7.6052e-002	2.5982e-002	
19891	1.1891e-002	7.5431e-002	2.6227e-002	
19892	9.5141e-003	7.4807e-002	2.6467e-002	
19893	7.1303e-003	7.5431e-002	2.6227e-002	
19894	4.7557e-003	7.6052e-002	2.5982e-002	
19895	2.373e-003	7.6675e-002	2.5728e-002	
19896	1.332e-002	7.4806e-002	2.6468e-002	
19897	1.5212e-002	7.5302e-002	2.6277e-002	
19898	1.7109e-002	7.58e-002	2.6082e-002	
19899	1.1422e-002	7.4308e-002	2.6654e-002	
19900	1.7103e-002	7.2821e-002	2.7186e-002	
19901	1.521e-002	7.3316e-002	2.7013e-002	
19902	1.3313e-002	7.3813e-002	2.6835e-002	
19903	3.9e-002	7.7296e-002	2.4381e-002	
19904	3.6634e-002	7.6675e-002	2.4645e-002	
19905	3.4258e-002	7.6052e-002	2.4903e-002	
19906	3.1891e-002	7.5431e-002	2.5153e-002	
19907	2.9514e-002	7.4807e-002	2.5397e-002	
19908	2.713e-002	7.5431e-002	2.5153e-002	
19909	2.4756e-002	7.6052e-002	2.4903e-002	
19910	2.2373e-002	7.6675e-002	2.4645e-002	
19911	2.e-002	7.7296e-002	2.4381e-002	
19912	2.e-002	7.6296e-002	2.4803e-002	
19913	2.1895e-002	7.5799e-002	2.5006e-002	
19914	2.3797e-002	7.53e-002	2.5205e-002	
19915	2.5693e-002	7.4802e-002	2.5398e-002	
19916	2.7595e-002	7.4303e-002	2.5589e-002	
19917	2.5699e-002	7.3806e-002	2.5774e-002	
19918	2.3798e-002	7.3307e-002	2.5955e-002	
19919	2.1902e-002	7.2809e-002	2.6131e-002	
19920	2.e-002	7.231e-002	2.6304e-002	
19921	3.1422e-002	7.4308e-002	2.5587e-002	
19922	3.332e-002	7.4806e-002	2.5397e-002	
19923	3.5212e-002	7.5302e-002	2.5204e-002	
19924	3.7109e-002	7.58e-002	2.5005e-002	
19925	3.9e-002	7.6296e-002	2.4803e-002	
19926	3.9e-002	7.2325e-002	2.6299e-002	
19927	3.7103e-002	7.2821e-002	2.6127e-002	
19928	3.521e-002	7.3316e-002	2.5951e-002	
19929	3.3313e-002	7.3813e-002	2.5771e-002	
19930	3.9e-002	7.131e-002	2.6637e-002	
19931	3.6621e-002	7.1934e-002	2.6431e-002	
19932	3.4249e-002	7.2557e-002	2.6219e-002	
19933	3.187e-002	7.3181e-002	2.6e-002	
19934	2.95e-002	7.3803e-002	2.5774e-002	
19935	2.713e-002	7.3181e-002	2.6e-002	
19936	2.4751e-002	7.2557e-002	2.6219e-002	
19937	2.2379e-002	7.1934e-002	2.6431e-002	
19938	2.e-002	7.131e-002	2.6637e-002	
19939	3.9e-002	7.2325e-002	2.7355e-002	
19940	3.9e-002	7.131e-002	2.7688e-002	
19941	3.9e-002	7.7296e-002	2.5469e-002	
19942	3.9e-002	7.6296e-002	2.5883e-002	
19943	2.e-002	7.231e-002	2.736e-002	
19944	2.e-002	7.131e-002	2.7688e-002	
19945	2.e-002	7.7296e-002	2.5469e-002	
19946	2.e-002	7.6296e-002	2.5883e-002	
19947	2.713e-002	7.3181e-002	2.7061e-002	
19948	2.4751e-002	7.2557e-002	2.7276e-002	
19949	2.2379e-002	7.1934e-002	2.7485e-002	
19950	2.95e-002	7.3803e-002	2.6839e-002	
19951	3.6621e-002	7.1934e-002	2.7485e-002	
19952	3.4249e-002	7.2557e-002	2.7276e-002	
19953	3.187e-002	7.3181e-002	2.7061e-002	
19954	3.7103e-002	7.2821e-002	2.7186e-002	
19955	3.521e-002	7.3316e-002	2.7013e-002	
19956	3.3313e-002	7.3813e-002	2.6835e-002	
19957	3.1422e-002	7.4308e-002	2.6654e-002	
19958	3.332e-002	7.4806e-002	2.6468e-002	
19959	3.5212e-002	7.5302e-002	2.6277e-002	
19960	3.7109e-002	7.58e-002	2.6082e-002	
19961	2.5699e-002	7.3806e-002	2.6838e-002	
19962	2.3798e-002	7.3307e-002	2.7016e-002	
19963	2.1902e-002	7.2809e-002	2.719e-002	
19964	2.7595e-002	7.4303e-002	2.6656e-002	
19965	2.1895e-002	7.5799e-002	2.6083e-002	
19966	2.3797e-002	7.53e-002	2.6278e-002	
19967	2.5693e-002	7.4802e-002	2.6469e-002	
19968	2.713e-002	7.5431e-002	2.6227e-002	
19969	2.4756e-002	7.6052e-002	2.5982e-002	
19970	2.2373e-002	7.6675e-002	2.5728e-002	
19971	2.9514e-002	7.4807e-002	2.6467e-002	
19972	3.6634e-002	7.6675e-002	2.5728e-002	
19973	3.4258e-002	7.6052e-002	2.5982e-002	
19974	3.1891e-002	7.5431e-002	2.6227e-002	
19975	5.9e-002	7.7296e-002	2.4381e-002	
19976	5.6634e-002	7.6675e-002	2.4645e-002	
19977	5.4258e-002	7.6052e-002	2.4903e-002	
19978	5.1891e-002	7.5431e-002	2.5153e-002	
19979	4.9514e-002	7.4807e-002	2.5397e-002	
19980	4.713e-002	7.5431e-002	2.5153e-002	
19981	4.4756e-002	7.6052e-002	2.4903e-002	
19982	4.2373e-002	7.6675e-002	2.4645e-002	
19983	4.e-002	7.7296e-002	2.4381e-002	
19984	4.e-002	7.6296e-002	2.4803e-002	
19985	4.1895e-002	7.5799e-002	2.5006e-002	
19986	4.3797e-002	7.53e-002	2.5205e-002	
19987	4.5693e-002	7.4802e-002	2.5398e-002	
19988	4.7595e-002	7.4303e-002	2.5589e-002	
19989	4.5699e-002	7.3806e-002	2.5774e-002	
19990	4.3798e-002	7.3307e-002	2.5955e-002	
19991	4.1902e-002	7.2809e-002	2.6131e-002	
19992	4.e-002	7.231e-002	2.6304e-002	
19993	5.1422e-002	7.4308e-002	2.5587e-002	
19994	5.332e-002	7.4806e-002	2.5397e-002	
19995	5.5212e-002	7.5302e-002	2.5204e-002	
19996	5.7109e-002	7.58e-002	2.5005e-002	
19997	5.9e-002	7.6296e-002	2.4803e-002	
19998	5.9e-002	7.2325e-002	2.6299e-002	
19999	5.7103e-002	7.2821e-002	2.6127e-002	
20000	5.521e-002	7.3316e-002	2.5951e-002	
20001	5.3313e-002	7.3813e-002	2.5771e-002	
20002	5.9e-002	7.131e-002	2.6637e-002	
20003	5.6621e-002	7.1934e-002	2.6431e-002	
20004	5.4249e-002	7.2557e-002	2.6219e-002	
20005	5.187e-002	7.3181e-002	2.6e-002	
20006	4.95e-002	7.3803e-002	2.5774e-002	
20007	4.713e-002	7.3181e-002	2.6e-002	
20008	4.4751e-002	7.2557e-002	2.6219e-002	
20009	4.2379e-002	7.1934e-002	2.6431e-002	
20010	4.e-002	7.131e-002	2.6637e-002	
20011	5.9e-002	7.2325e-002	2.7355e-002	
20012	5.9e-002	7.131e-002	2.7688e-002	
20013	5.9e-002	7.7296e-002	2.5469e-002	
20014	5.9e-002	7.6296e-002	2.5883e-002	
20015	4.e-002	7.231e-002	2.736e-002	
20016	4.e-002	7.131e-002	2.7688e-002	
20017	4.e-002	7.7296e-002	2.5469e-002	
20018	4.e-002	7.6296e-002	2.5883e-002	
20019	4.713e-002	7.3181e-002	2.7061e-002	
20020	4.4751e-002	7.2557e-002	2.7276e-002	
20021	4.2379e-002	7.1934e-002	2.7485e-002	
20022	4.95e-002	7.3803e-002	2.6839e-002	
20023	5.6621e-002	7.1934e-002	2.7485e-002	
20024	5.4249e-002	7.2557e-002	2.7276e-002	
20025	5.187e-002	7.3181e-002	2.7061e-002	
20026	5.7103e-002	7.2821e-002	2.7186e-002	
20027	5.521e-002	7.3316e-002	2.7013e-002	
20028	5.3313e-002	7.3813e-002	2.6835e-002	
20029	5.1422e-002	7.4308e-002	2.6654e-002	
20030	5.332e-002	7.4806e-002	2.6468e-002	
20031	5.5212e-002	7.5302e-002	2.6277e-002	
20032	5.7109e-002	7.58e-002	2.6082e-002	
20033	4.5699e-002	7.3806e-002	2.6838e-002	
20034	4.3798e-002	7.3307e-002	2.7016e-002	
20035	4.1902e-002	7.2809e-002	2.719e-002	
20036	4.7595e-002	7.4303e-002	2.6656e-002	
20037	4.1895e-002	7.5799e-002	2.6083e-002	
20038	4.3797e-002	7.53e-002	2.6278e-002	
20039	4.5693e-002	7.4802e-002	2.6469e-002	
20040	4.713e-002	7.5431e-002	2.6227e-002	
20041	4.4756e-002	7.6052e-002	2.5982e-002	
20042	4.2373e-002	7.6675e-002	2.5728e-002	
20043	4.9514e-002	7.4807e-002	2.6467e-002	
20044	5.6634e-002	7.6675e-002	2.5728e-002	
20045	5.4258e-002	7.6052e-002	2.5982e-002	
20046	5.1891e-002	7.5431e-002	2.6227e-002	
20047	1.9e-002	0.1773	2.4381e-002	
20048	1.6634e-002	0.17668	2.4645e-002	
20049	1.4258e-002	0.17605	2.4903e-002	
20050	1.1891e-002	0.17543	2.5153e-002	
20051	9.5141e-003	0.17481	2.5397e-002	
20052	7.1303e-003	0.17543	2.5153e-002	
20053	4.7556e-003	0.17605	2.4903e-002	
20054	2.3729e-003	0.17668	2.4645e-002	
20055	0.	0.1773	2.4381e-002	
20056	0.	0.1763	2.4803e-002	
20057	1.8953e-003	0.1758	2.5006e-002	
20058	3.7966e-003	0.1753	2.5205e-002	
20059	5.6929e-003	0.1748	2.5398e-002	
20060	7.5949e-003	0.1743	2.5589e-002	
20061	5.6992e-003	0.17381	2.5774e-002	
20062	3.7982e-003	0.17331	2.5955e-002	
20063	1.9016e-003	0.17281	2.6131e-002	
20064	-7.8139e-018	0.17231	2.6304e-002	
20065	1.1422e-002	0.17431	2.5587e-002	
20066	1.332e-002	0.17481	2.5397e-002	
20067	1.5212e-002	0.1753	2.5204e-002	
20068	1.7109e-002	0.1758	2.5005e-002	
20069	1.9e-002	0.1763	2.4803e-002	
20070	1.9e-002	0.17232	2.6299e-002	
20071	1.7103e-002	0.17282	2.6127e-002	
20072	1.521e-002	0.17332	2.5951e-002	
20073	1.3313e-002	0.17381	2.5771e-002	
20074	1.9e-002	0.17131	2.6637e-002	
20075	1.6621e-002	0.17193	2.6431e-002	
20076	1.4249e-002	0.17256	2.6219e-002	
20077	1.187e-002	0.17318	2.6e-002	
20078	9.5e-003	0.1738	2.5774e-002	
20079	7.1296e-003	0.17318	2.6e-002	
20080	4.7511e-003	0.17256	2.6219e-002	
20081	2.3794e-003	0.17193	2.6431e-002	
20082	0.	0.17131	2.6637e-002	
20083	1.9e-002	0.17232	2.7355e-002	
20084	1.9e-002	0.17131	2.7688e-002	
20085	0.	0.1773	2.5469e-002	
20086	0.	0.1763	2.5883e-002	
20087	-7.8139e-018	0.17231	2.736e-002	
20088	0.	0.17131	2.7688e-002	
20089	1.9e-002	0.1773	2.5469e-002	
20090	1.9e-002	0.1763	2.5883e-002	
20091	7.1296e-003	0.17318	2.7061e-002	
20092	4.7511e-003	0.17256	2.7276e-002	
20093	2.3793e-003	0.17193	2.7485e-002	
20094	9.5e-003	0.1738	2.6839e-002	
20095	1.6621e-002	0.17193	2.7485e-002	
20096	1.4249e-002	0.17256	2.7276e-002	
20097	1.187e-002	0.17318	2.7061e-002	
20098	1.7103e-002	0.17282	2.7186e-002	
20099	1.521e-002	0.17332	2.7013e-002	
20100	1.3313e-002	0.17381	2.6835e-002	
20101	1.1422e-002	0.17431	2.6654e-002	
20102	1.332e-002	0.17481	2.6468e-002	
20103	1.5212e-002	0.1753	2.6277e-002	
20104	1.7109e-002	0.1758	2.6082e-002	
20105	5.6992e-003	0.17381	2.6838e-002	
20106	3.7982e-003	0.17331	2.7016e-002	
20107	1.9016e-003	0.17281	2.719e-002	
20108	7.5949e-003	0.1743	2.6656e-002	
20109	1.8953e-003	0.1758	2.6083e-002	
20110	3.7966e-003	0.1753	2.6278e-002	
20111	5.6929e-003	0.1748	2.6469e-002	
20112	7.1303e-003	0.17543	2.6227e-002	
20113	4.7557e-003	0.17605	2.5982e-002	
20114	2.373e-003	0.17668	2.5728e-002	
20115	9.5141e-003	0.17481	2.6467e-002	
20116	1.6634e-002	0.17668	2.5728e-002	
20117	1.4258e-002	0.17605	2.5982e-002	
20118	1.1891e-002	0.17543	2.6227e-002	
20119	3.9e-002	0.1773	2.4381e-002	
20120	3.6634e-002	0.17668	2.4645e-002	
20121	3.4258e-002	0.17605	2.4903e-002	
20122	3.1891e-002	0.17543	2.5153e-002	
20123	2.9514e-002	0.17481	2.5397e-002	
20124	2.713e-002	0.17543	2.5153e-002	
20125	2.4756e-002	0.17605	2.4903e-002	
20126	2.2373e-002	0.17668	2.4645e-002	
20127	2.e-002	0.1773	2.4381e-002	
20128	2.e-002	0.1763	2.4803e-002	
20129	2.1895e-002	0.1758	2.5006e-002	
20130	2.3797e-002	0.1753	2.5205e-002	
20131	2.5693e-002	0.1748	2.5398e-002	
20132	2.7595e-002	0.1743	2.5589e-002	
20133	2.5699e-002	0.17381	2.5774e-002	
20134	2.3798e-002	0.17331	2.5955e-002	
20135	2.1902e-002	0.17281	2.6131e-002	
20136	2.e-002	0.17231	2.6304e-002	
20137	3.1422e-002	0.17431	2.5587e-002	
20138	3.332e-002	0.17481	2.5397e-002	
20139	3.5212e-002	0.1753	2.5204e-002	
20140	3.7109e-002	0.1758	2.5005e-002	
20141	3.9e-002	0.1763	2.4803e-002	
20142	3.9e-002	0.17232	2.6299e-002	
20143	3.7103e-002	0.17282	2.6127e-002	
20144	3.521e-002	0.17332	2.5951e-002	
20145	3.3313e-002	0.17381	2.5771e-002	
20146	3.9e-002	0.17131	2.6637e-002	
20147	3.6621e-002	0.17193	2.6431e-002	
20148	3.4249e-002	0.17256	2.6219e-002	
20149	3.187e-002	0.17318	2.6e-002	
20150	2.95e-002	0.1738	2.5774e-002	
20151	2.713e-002	0.17318	2.6e-002	
20152	2.4751e-002	0.17256	2.6219e-002	
20153	2.2379e-002	0.17193	2.6431e-002	
20154	2.e-002	0.17131	2.6637e-002	
20155	2.e-002	0.1773	2.5469e-002	
20156	2.e-002	0.1763	2.5883e-002	
20157	2.e-002	0.17231	2.736e-002	
20158	2.e-002	0.17131	2.7688e-002	
20159	3.9e-002	0.1773	2.5469e-002	
20160	3.9e-002	0.1763	2.5883e-002	
20161	3.9e-002	0.17232	2.7355e-002	
20162	3.9e-002	0.17131	2.7688e-002	
20163	2.713e-002	0.17318	2.7061e-002	
20164	2.4751e-002	0.17256	2.7276e-002	
20165	2.2379e-002	0.17193	2.7485e-002	
20166	2.95e-002	0.1738	2.6839e-002	
20167	3.6621e-002	0.17193	2.7485e-002	
20168	3.4249e-002	0.17256	2.7276e-002	
20169	3.187e-002	0.17318	2.7061e-002	
20170	3.7103e-002	0.17282	2.7186e-002	
20171	3.521e-002	0.17332	2.7013e-002	
20172	3.3313e-002	0.17381	2.6835e-002	
20173	3.1422e-002	0.17431	2.6654e-002	
20174	3.332e-002	0.17481	2.6468e-002	
20175	3.5212e-002	0.1753	2.6277e-002	
20176	3.7109e-002	0.1758	2.6082e-002	
20177	2.5699e-002	0.17381	2.6838e-002	
20178	2.3798e-002	0.17331	2.7016e-002	
20179	2.1902e-002	0.17281	2.719e-002	
20180	2.7595e-002	0.1743	2.6656e-002	
20181	2.1895e-002	0.1758	2.6083e-002	
20182	2.3797e-002	0.1753	2.6278e-002	
20183	2.5693e-002	0.1748	2.6469e-002	
20184	2.713e-002	0.17543	2.6227e-002	
20185	2.4756e-002	0.17605	2.5982e-002	
20186	2.2373e-002	0.17668	2.5728e-002	
20187	2.9514e-002	0.17481	2.6467e-002	
20188	3.6634e-002	0.17668	2.5728e-002	
20189	3.4258e-002	0.17605	2.5982e-002	
20190	3.1891e-002	0.17543	2.6227e-002	
20191	5.9e-002	0.1773	2.4381e-002	
20192	5.6634e-002	0.17668	2.4645e-002	
20193	5.4258e-002	0.17605	2.4903e-002	
20194	5.1891e-002	0.17543	2.5153e-002	
20195	4.9514e-002	0.17481	2.5397e-002	
20196	4.713e-002	0.17543	2.5153e-002	
20197	4.4756e-002	0.17605	2.4903e-002	
20198	4.2373e-002	0.17668	2.4645e-002	
20199	4.e-002	0.1773	2.4381e-002	
20200	4.e-002	0.1763	2.4803e-002	
20201	4.1895e-002	0.1758	2.5006e-002	
20202	4.3797e-002	0.1753	2.5205e-002	
20203	4.5693e-002	0.1748	2.5398e-002	
20204	4.7595e-002	0.1743	2.5589e-002	
20205	4.5699e-002	0.17381	2.5774e-002	
20206	4.3798e-002	0.17331	2.5955e-002	
20207	4.1902e-002	0.17281	2.6131e-002	
20208	4.e-002	0.17231	2.6304e-002	
20209	5.1422e-002	0.17431	2.5587e-002	
20210	5.332e-002	0.17481	2.5397e-002	
20211	5.5212e-002	0.1753	2.5204e-002	
20212	5.7109e-002	0.1758	2.5005e-002	
20213	5.9e-002	0.1763	2.4803e-002	
20214	5.9e-002	0.17232	2.6299e-002	
20215	5.7103e-002	0.17282	2.6127e-002	
20216	5.521e-002	0.17332	2.5951e-002	
20217	5.3313e-002	0.17381	2.5771e-002	
20218	5.9e-002	0.17131	2.6637e-002	
20219	5.6621e-002	0.17193	2.6431e-002	
20220	5.4249e-002	0.17256	2.6219e-002	
20221	5.187e-002	0.17318	2.6e-002	
